"","Length","gencodeID","ensemblID","gene_type","Symbol","EntrezID","Class","NumTx","meanExprs","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000278133.1",756,"ENSG00000278133.1","ENSG00000278133","sense_intronic","RP11-196G11.5",NA,"InGen",2,7.52038543914096,0.561252531361357,2.29085403040415,3.53094519380567,0.000428954057060208,0.0189016060600869,-0.253715631354186
"ENSG00000274444.1",398,"ENSG00000274444.1","ENSG00000274444","lincRNA","RP11-128A17.2",NA,"InGen",1,1.23478313217996,3.07837151310964,-1.37172712717275,3.54581784327743,0.000405683976549212,0.0182789809745692,-0.257704025195444
"ENSG00000180423.4",2662,"ENSG00000180423.4","ENSG00000180423","protein_coding","HARBI1",283254,"InGen",3,1.40160323619095,-0.730847710214587,1.99348237844124,-3.52680733757709,0.000435646721859177,0.0191497657527066,-0.262703650255171
"ENSG00000196090.12",12943,"ENSG00000196090.12","ENSG00000196090","protein_coding","PTPRT",11122,"InGen",12,16.3358880804704,1.74104177559997,7.15993335642208,3.59453341474063,0.00033746632501093,0.0160392130121283,-0.263924355055202
"ENSG00000267665.1",4613,"ENSG00000267665.1","ENSG00000267665","lincRNA","RP11-13K12.2",NA,"InGen",4,0.425896062476844,1.86774423482611,0.606816674129631,3.49771372995653,0.000485531351659869,0.0205249497243143,-0.267459243114689
"ENSG00000255790.5",1224,"ENSG00000255790.5","ENSG00000255790","sense_intronic","RP11-711K1.7",NA,"InGen",4,1.49163486484971,2.72106348742946,0.80102109245718,3.5038983481358,0.00047450051419397,0.0202230563410079,-0.2684086079845
"ENSG00000263934.4",699,"ENSG00000263934.4","ENSG00000263934","snoRNA","SNORD3A",780851,"InGen",3,4251.62341585273,-2.66072168091313,10.6811197699459,-3.56922191063882,0.000371442927671717,0.0171219383574633,-0.271741911492794
"ENSG00000087253.12",7439,"ENSG00000087253.12","ENSG00000087253","protein_coding","LPCAT2",54947,"InGen",8,2.15168913911824,-1.54628473565185,3.89054967509258,-3.56234648915438,0.000381210462000479,0.017479205628022,-0.298964807389059
"ENSG00000133424.20",10687,"ENSG00000133424.20","ENSG00000133424","protein_coding","LARGE1",9215,"InGen",16,10.1821068107133,1.06482657389694,6.59842632765859,3.57550180750865,0.000362726578630257,0.0168697058877092,-0.299054517672607
"ENSG00000127585.11",3989,"ENSG00000127585.11","ENSG00000127585","protein_coding","FBXL16",146330,"InGen",5,70.7815002845871,1.69109950242503,7.84740399680203,3.58378383774293,0.0003515239033258,0.0164665197093048,-0.310191985043888
"ENSG00000279722.1",2337,"ENSG00000279722.1","ENSG00000279722","TEC","RP11-44F14.6",NA,"InGen",1,1.938239561957,-0.708242360012005,2.07270501955398,-3.51631262083589,0.000453061349108502,0.0196311482568714,-0.31328378698522
"ENSG00000168135.4",2065,"ENSG00000168135.4","ENSG00000168135","protein_coding","KCNJ4",3761,"InGen",1,15.0142104024992,3.17951820571342,4.67391973522458,3.47849220561515,0.000521362313033131,0.0214925834915831,-0.316456221998771
"ENSG00000021762.19",7466,"ENSG00000021762.19","ENSG00000021762","protein_coding","OSBPL5",114879,"InGen",19,2.63452810037273,-0.873010286838273,3.94415849876672,-3.57339626577678,0.000365627455873471,0.0169742546389259,-0.321312747394852
"ENSG00000023902.13",6565,"ENSG00000023902.13","ENSG00000023902","protein_coding","PLEKHO1",51177,"InGen",9,4.883390101645,0.675893088382636,4.78624087027126,3.54013098540968,0.000414438742044687,0.018593525126191,-0.325971947611954
"ENSG00000198734.10",7158,"ENSG00000198734.10","ENSG00000198734","protein_coding","F5",2153,"InGen",3,0.48421491660698,-2.79219284450929,1.04729051090913,-3.52002313275854,0.000446831222390122,0.0194911377847289,-0.334476877794949
"ENSG00000169744.12",5586,"ENSG00000169744.12","ENSG00000169744","protein_coding","LDB2",9079,"InGen",16,14.0900521802944,1.72835442493931,6.08766860940127,3.55413094857504,0.000393196943885695,0.0178712135439516,-0.336597707962885
"ENSG00000166140.17",4779,"ENSG00000166140.17","ENSG00000166140","protein_coding","ZFYVE19",84936,"InGen",16,2.92109083827491,-0.546569432198634,3.82096676654823,-3.5476822207793,0.000402851671273344,0.0181828780377854,-0.345007170888082
"ENSG00000189283.9",5439,"ENSG00000189283.9","ENSG00000189283","protein_coding","FHIT",2272,"InGen",8,1.65682984491636,-0.945684274312028,3.17403615272444,-3.52610302677643,0.000436795564710939,0.0191497657527066,-0.36350122574064
"ENSG00000201386.1",107,"ENSG00000201386.1","ENSG00000201386","snRNA","RNU6-1163P",NA,"InGen",1,0.557217500093894,-2.07374046654104,-4.62364850263519,-3.47949005113721,0.000519443088766426,0.0214925834915831,-0.367733818989495
"ENSG00000241345.1",2064,"ENSG00000241345.1","ENSG00000241345","antisense","RP4-630C24.3",105375483,"InGen",2,0.531747546681569,-2.17985170659177,0.225126441321837,-3.48188276476673,0.000514867844127383,0.0214856086863944,-0.369806561718528
"ENSG00000105376.4",3906,"ENSG00000105376.4","ENSG00000105376","protein_coding","ICAM5",7087,"InGen",5,14.4907799141692,2.78625848338826,5.35333800182103,3.47021856753764,0.000537532348739826,0.0219729025197138,-0.370274748998739
"ENSG00000138600.9",8144,"ENSG00000138600.9","ENSG00000138600","protein_coding","SPPL2A",84888,"InGen",7,4.48481454458399,-0.699396237931538,5.07199814569441,-3.55618339975691,0.000390169808613319,0.0177958503233843,-0.370735294448965
"ENSG00000166342.18",5509,"ENSG00000166342.18","ENSG00000166342","protein_coding","NETO1",81832,"InGen",7,9.94720193611388,1.46370303794862,5.67473603172785,3.51174647248924,0.000460839522310415,0.0198359369222288,-0.381157119457669
"ENSG00000000003.14",4535,"ENSG00000000003.14","ENSG00000000003","protein_coding","TSPAN6",7105,"InGen",5,2.29057672668617,-1.26667249032147,3.26735759242796,-3.51928690667193,0.000448060978824959,0.0195120424246085,-0.388108793527922
"ENSG00000168575.9",6641,"ENSG00000168575.9","ENSG00000168575","protein_coding","SLC20A2",6575,"InGen",14,10.041439435042,-0.676038043488433,6.06196279943664,-3.55864763900997,0.000386564137749604,0.017693476150025,-0.393985345594292
"ENSG00000138764.13",7481,"ENSG00000138764.13","ENSG00000138764","protein_coding","CCNG2",901,"InGen",8,7.00990017997342,0.72838010881574,5.56057212429936,3.53431168552962,0.000423580050995465,0.0187625718458621,-0.395745047194674
"ENSG00000126351.12",6959,"ENSG00000126351.12","ENSG00000126351","protein_coding","THRA",7067,"InGen",10,35.7967350323575,0.811534156773327,7.76369028627977,3.55753252411614,0.000388191892825214,0.0177367536549559,-0.396470854007268
"ENSG00000130856.15",8764,"ENSG00000130856.15","ENSG00000130856","protein_coding","ZNF236",7776,"InGen",7,6.70973557497933,0.469528523793678,5.77810335962748,3.55205707125497,0.000396277986153678,0.017948493177741,-0.398563226248727
"ENSG00000153157.12",3962,"ENSG00000153157.12","ENSG00000153157","protein_coding","SYCP2L",221711,"InGen",7,1.28001532401332,0.940671013534283,2.00708856002395,3.47834365518099,0.000521648595399221,0.0214925834915831,-0.401172023707526
"ENSG00000175768.12",3644,"ENSG00000175768.12","ENSG00000175768","protein_coding","TOMM5",401505,"InGen",5,1.53224228396289,0.722745268438631,2.56938555325659,3.49260159332022,0.000494829594624354,0.0207828429742229,-0.410197862697623
"ENSG00000232474.1",554,"ENSG00000232474.1","ENSG00000232474","sense_intronic","NCKAP5-IT1",NA,"InGen",1,1.43277624536386,-1.70066449625482,-0.489120867645368,-3.45117459351964,0.000576546401492318,0.0230205874783819,-0.411623668201683
"ENSG00000172869.14",13680,"ENSG00000172869.14","ENSG00000172869","protein_coding","DMXL1",1657,"InGen",15,13.1985994341125,-0.48570039775715,7.41855757003235,-3.54990948844517,0.000399492320537088,0.0180626110423013,-0.416264762452776
"ENSG00000229588.1",423,"ENSG00000229588.1","ENSG00000229588","lincRNA","RP11-479J7.2",NA,"InGen",1,0.979785754117539,2.89818053909335,-1.25743222924464,3.51308714439275,0.000458542923787716,0.0197736164675472,-0.425937170736051
"ENSG00000081087.14",5325,"ENSG00000081087.14","ENSG00000081087","protein_coding","OSTM1",28962,"InGen",7,5.86636732681007,-0.820114184884939,4.98744069491463,-3.5387803413183,0.000416543826461987,0.0186070556707195,-0.431237916121272
"ENSG00000117602.11",7077,"ENSG00000117602.11","ENSG00000117602","protein_coding","RCAN3",11123,"InGen",11,1.4876536554444,-1.12211649504808,3.42889391003715,-3.53719111003982,0.000419033569571925,0.0186861659377889,-0.436799376474657
"ENSG00000263485.1",299,"ENSG00000263485.1","ENSG00000263485","sense_intronic","CTC-304I17.4",NA,"InGen",1,6.07001464168734,3.35014419386425,0.108539024514781,3.48525692878293,0.000508479793466091,0.0212873714501311,-0.437025466390501
"ENSG00000163521.15",3411,"ENSG00000163521.15","ENSG00000163521","protein_coding","GLB1L",79411,"InGen",12,1.05784100833564,-0.913686416364987,1.85096521242607,-3.47850374579292,0.000521340079253584,0.0214925834915831,-0.438272033838089
"ENSG00000238854.1",75,"ENSG00000238854.1","ENSG00000238854","snoRNA","SNORD5",NA,"InGen",1,0.262349038032305,2.42271355813893,-5.04614296351876,3.53396515869931,0.000424130299526719,0.0187625718458621,-0.448552774836806
"ENSG00000113749.7",5679,"ENSG00000113749.7","ENSG00000113749","protein_coding","HRH2",3274,"InGen",4,4.32477418547042,1.94023920021406,4.44918766148245,3.48471839883235,0.000509494365973785,0.0212955539012644,-0.45758719804518
"ENSG00000164326.4",1216,"ENSG00000164326.4","ENSG00000164326","protein_coding","CARTPT",9607,"InGen",2,7.38857438687324,-3.18960334616268,1.94437114334726,-3.52406959304632,0.000440128326989987,0.0192366295537168,-0.45813173440142
"ENSG00000246100.3",4766,"ENSG00000246100.3","ENSG00000246100","lincRNA","LINC00900",NA,"InGen",6,0.807872753113324,1.05002104250708,1.63870785826551,3.44019136391978,0.000600231182161219,0.0236078824112366,-0.458400150421507
"ENSG00000071794.15",6024,"ENSG00000071794.15","ENSG00000071794","protein_coding","HLTF",6596,"InGen",9,12.4847720561916,-0.623821329010017,6.29390703063209,-3.53973154643993,0.000415060260676605,0.018593525126191,-0.460903772574706
"ENSG00000166446.14",8557,"ENSG00000166446.14","ENSG00000166446","protein_coding","CDYL2",124359,"InGen",7,7.73473118366837,0.857412758375442,5.93646363493629,3.53407938946095,0.000423948839177964,0.0187625718458621,-0.461382880759379
"ENSG00000186160.4",1996,"ENSG00000186160.4","ENSG00000186160","protein_coding","CYP4Z1",199974,"InGen",2,1.4970832857752,1.02798503221563,1.26715923817753,3.44136139325903,0.000597665588864748,0.0236078824112366,-0.463727094339643
"ENSG00000235361.1",235,"ENSG00000235361.1","ENSG00000235361","antisense","AC016292.1",NA,"InGen",1,1.45074998076563,2.02634706766077,-1.86713391750211,3.47449044950484,0.00052912583541686,0.0216674333119268,-0.483521849717338
"ENSG00000213300.5",1006,"ENSG00000213300.5","ENSG00000213300","processed_pseudogene","HNRNPA3P6",NA,"InGen",1,1.63202139841196,0.868594334124565,0.445404497556981,3.43498625331242,0.000611769609603586,0.0238032951696492,-0.484024123968675
"ENSG00000223536.5",710,"ENSG00000223536.5","ENSG00000223536","lincRNA","AC008069.1",NA,"InGen",2,0.682714742516321,3.73950751431041,-1.96004119397818,3.51844705289519,0.000449467691235217,0.0195405702955404,-0.485247227191552
"ENSG00000267248.1",1566,"ENSG00000267248.1","ENSG00000267248","processed_transcript","CTD-2319I12.4",NA,"InGen",2,1.29308172233158,0.854180456674182,0.816559132722313,3.42875431785139,0.000625856007550945,0.0241409562081743,-0.486070924594964
"ENSG00000101842.13",3769,"ENSG00000101842.13","ENSG00000101842","protein_coding","VSIG1",340547,"InGen",5,0.194243698875987,1.839739859671,-0.459765595029231,3.42700059849257,0.000629874172151639,0.0241526087427704,-0.486460472763601
"ENSG00000259152.1",318,"ENSG00000259152.1","ENSG00000259152","sense_intronic","RP11-100M12.2",NA,"InGen",1,1.27835906239866,2.95335065373553,-1.96132415583388,3.4803312361381,0.000517830303777458,0.0214925834915831,-0.488128623554952
"ENSG00000177335.10",2929,"ENSG00000177335.10","ENSG00000177335","processed_transcript","C8orf31",NA,"InGen",8,0.633154879312962,-1.03234375273196,0.823526797505509,-3.4525213330366,0.000573702956184323,0.0229817094836364,-0.488156034658192
"ENSG00000183307.3",5069,"ENSG00000183307.3","ENSG00000183307","protein_coding","CECR6",27439,"InGen",2,3.87075537075385,1.30583536879022,4.15012657052441,3.4659542697608,0.00054604806109772,0.0222173744183109,-0.489357782734202
"ENSG00000248673.1",568,"ENSG00000248673.1","ENSG00000248673","lincRNA","LINC01331",104310351,"InGen",1,2.53554878519226,4.23225310380346,-0.514829972446169,3.50218738438246,0.000477528524891644,0.0203187996565188,-0.503814641437529
"ENSG00000185345.18",4899,"ENSG00000185345.18","ENSG00000185345","protein_coding","PARK2",5071,"InGen",11,5.29432806308412,0.718733149160624,4.61270748741481,3.50001327333373,0.000481402234787122,0.0204501557189471,-0.50533805218193
"ENSG00000254480.1",462,"ENSG00000254480.1","ENSG00000254480","lincRNA","RP11-23F23.2",100506082,"InGen",1,0.279251611667562,2.42938171363685,-3.48744548229427,3.46257314377096,0.000552889356530976,0.0223894353443806,-0.507448467417725
"ENSG00000058262.9",4697,"ENSG00000058262.9","ENSG00000058262","protein_coding","SEC61A1",29927,"InGen",7,13.4129918175405,-0.509584346620504,5.86615756173361,-3.52618835071369,0.000436656237225511,0.0191497657527066,-0.508516343277037
"ENSG00000008405.11",5062,"ENSG00000008405.11","ENSG00000008405","protein_coding","CRY1",1407,"InGen",5,3.1321020951127,-0.764349909679561,3.95175282001456,-3.49312104201126,0.000493877259289142,0.0207764093640762,-0.510083766025389
"ENSG00000121335.11",1793,"ENSG00000121335.11","ENSG00000121335","protein_coding","PRB2",653247,"InGen",3,0.351330649100524,2.94445943214786,-0.617679523081209,3.44973840139992,0.000579593185021951,0.0230754419972445,-0.511079667034962
"ENSG00000233508.2",2232,"ENSG00000233508.2","ENSG00000233508","lincRNA","RP1-269M15.3",NA,"InGen",2,3.78450465061535,2.19734489661219,2.51758454516214,3.4206362450092,0.000644659039650162,0.0245026984105627,-0.511586355098866
"ENSG00000277449.1",2648,"ENSG00000277449.1","ENSG00000277449","antisense","CEBPB-AS1",NA,"InGen",1,1.14524255311333,1.1755657731326,1.53285028904125,3.42292474581127,0.000639305864658983,0.0244421674550062,-0.519615502704814
"ENSG00000258517.1",721,"ENSG00000258517.1","ENSG00000258517","lincRNA","RP6-91H8.1",NA,"InGen",1,1.80898940676484,4.41120625957595,-0.700318424855466,3.49701192757859,0.000486798096755994,0.0205450924017246,-0.520305527371871
"ENSG00000241223.3",297,"ENSG00000241223.3","ENSG00000241223","misc_RNA","RN7SL39P",NA,"InGen",1,1.05858130196049,3.291671503752,-2.61538385057731,3.46208843497168,0.000553876631124403,0.0223945329019786,-0.522467829795063
"ENSG00000172995.16",10092,"ENSG00000172995.16","ENSG00000172995","protein_coding","ARPP21",10777,"InGen",35,18.8438679756581,2.71117622350383,7.95597923256059,3.51643037788565,0.000452862388646197,0.0196311482568714,-0.527084720712105
"ENSG00000175287.18",2915,"ENSG00000175287.18","ENSG00000175287","protein_coding","PHYHD1",254295,"InGen",13,3.80570170681267,-1.21051040448673,3.17498322181953,-3.49830189445503,0.000484472092951667,0.0205249497243143,-0.532165972662588
"ENSG00000183780.12",3195,"ENSG00000183780.12","ENSG00000183780","protein_coding","SLC35F3",148641,"InGen",2,5.98171444070878,1.43603558384048,4.30486008707352,3.46096376524428,0.000556173740669289,0.0224524920961494,-0.536353559267528
"ENSG00000038210.12",3540,"ENSG00000038210.12","ENSG00000038210","protein_coding","PI4K2B",55300,"InGen",1,0.937948940477443,-0.897755354413017,1.5492899579573,-3.42717617536769,0.000629470806385958,0.0241526087427704,-0.539254920787199
"ENSG00000105662.15",6965,"ENSG00000105662.15","ENSG00000105662","protein_coding","CRTC1",23373,"InGen",4,13.1403833757805,1.32107554571832,6.10248838061698,3.50829144001956,0.000466807687252373,0.0199606352848474,-0.540355939764747
"ENSG00000272840.1",373,"ENSG00000272840.1","ENSG00000272840","lincRNA","RP11-379B18.6",NA,"InGen",1,1.90921352046558,2.00518017286506,-0.984891810019147,3.41347780567193,0.000661674482203586,0.0248946645272487,-0.546365244249815
"ENSG00000265380.1",555,"ENSG00000265380.1","ENSG00000265380","lincRNA","RP11-126K15.1",NA,"InGen",1,0.220272139422021,3.04449394887016,-3.15190545143869,3.49779484847833,0.00048538513227969,0.0205249497243143,-0.551363350733358
"ENSG00000105642.15",3981,"ENSG00000105642.15","ENSG00000105642","protein_coding","KCNN1",3780,"InGen",4,10.0265635108805,1.94948502583591,4.89866779560503,3.44459170451864,0.000590635248900072,0.023371895282959,-0.556185694295737
"ENSG00000225975.6",1138,"ENSG00000225975.6","ENSG00000225975","lincRNA","LINC01534",101927621,"InGen",3,5.62748610886074,0.607586476857144,2.48538335902273,3.43876915319254,0.000603363567257246,0.0236594962617706,-0.557060685064547
"ENSG00000278156.1",3457,"ENSG00000278156.1","ENSG00000278156","antisense","TSC22D1-AS1",641467,"InGen",2,1.53975938797755,1.06794023611456,2.31478833588183,3.42229557993226,0.000640773444939114,0.0244623025279399,-0.55969023599869
"ENSG00000272899.3",3902,"ENSG00000272899.3","ENSG00000272899","protein_coding","RP11-309L24.4",100130705,"InGen",1,2.30268402667714,1.23790705758635,2.7332416571282,3.43018986397697,0.000622584634374076,0.0240544542450088,-0.565752350966374
"ENSG00000118432.12",6357,"ENSG00000118432.12","ENSG00000118432","protein_coding","CNR1",1268,"InGen",7,22.2512524977492,1.92121299487995,6.8903191716281,3.4565136149336,0.000565350465355443,0.0227151125556803,-0.566118872439823
"ENSG00000159128.14",2960,"ENSG00000159128.14","ENSG00000159128","protein_coding","IFNGR2",3460,"InGen",6,8.53186865767212,0.672968893083057,4.60922692085263,3.47443912661438,0.000529226100202843,0.0216674333119268,-0.569167644875147
"ENSG00000166147.13",16057,"ENSG00000166147.13","ENSG00000166147","protein_coding","FBN1",2200,"InGen",8,3.49992998203589,-0.749112283292199,5.7202539404071,-3.50681531750082,0.000469379462548838,0.0200376474012228,-0.570938246829791
"ENSG00000224680.4",568,"ENSG00000224680.4","ENSG00000224680","processed_pseudogene","PLA2G12AP1",NA,"InGen",1,0.554431351809961,1.64129725659867,-1.87878740306168,3.41846157698133,0.00064978459172351,0.0245604236272147,-0.573776817980661
